"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-06","0.00","86","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-07","0.04","86","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-08","0.00","86","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-09",,"86","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-10",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-11",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-12",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-13",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-14",,,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-15",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-16",,"95","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-17",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-18",,,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-19",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-20",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-21",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-22",,"88","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-23",,"85","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-24",,"85","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-25",,"83","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-26",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-27",,"86","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-28",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-29",,"87","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-30",,,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-08-31",,"88",
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-01",,,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-02",,"84","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-03",,"85","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-04",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-05",,"88",
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-06",,"86","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-07",,"85","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-08",,"84","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-09",,"85",
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-10",,"87","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-11",,"87","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-12",,"87","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-13",,"87","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-14",,"88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-15",,"89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-16",,"89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-17",,"88","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-18",,"89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-19",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-20",,"89","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-21",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-22",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-23",,"90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-24",,"90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-25",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-26",,"94","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-27",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-28",,"94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-29",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-09-30",,"91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-01",,"89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-02",,"90",
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-03",,"90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-04",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-05",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-06",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-07","0.12","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-08","0.00","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-09",,"90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-10",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-11",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-12","0.04","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-13","0.00","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-14","1.85","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-15","0.00","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-16","1.61","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-17","0.00",,
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-18","3.74","86","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-19","0.04",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-20","0.16","87","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-21","0.79","88","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-22","0.16","86","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-23","0.04","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-24","0.83","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-25","0.00",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-26",,"90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-27",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-28",,,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-29","0.20","92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-30","0.01","89","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-10-31","0.04","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-01","0.83","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-02","0.04","88","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-03","0.00","87","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-04","0.00","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-05","0.83","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-06","0.20",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-07","1.34","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-08","0.20","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-09","0.12",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-10","0.00","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-11",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-12",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-13",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-14","0.00","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-15","1.61",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-16","0.12","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-17","0.08","88","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-18","0.08","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-19","0.00","88","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-20","0.01","89","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-21","0.00","89","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-22",,"90","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-23",,"90","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-24",,"92","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-25",,"92","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-26",,"90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-27",,"90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-28","0.00","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-29","0.00","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-11-30","0.12","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-01","0.00",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-02","0.00","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-03","0.55","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-04","0.03",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-05","0.35","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-06","0.00",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-07",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-08",,"88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-09","0.01","85","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-10","0.00",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-11","1.34","90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-12","0.47",,"73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-13","0.01",,"71"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-14","0.00","92","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-15","1.14","90","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-16","0.00","90","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-17",,,"72"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-18",,"95","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-19",,"95","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-20","0.02",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-21","0.00","92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-22",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-23","0.00",,"73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-24",,"91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-25",,"90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-26","0.28","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-27","0.59",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-28","0.01","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-29","0.01","91","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-30","0.00","90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2022-12-31",,"92","70"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-01",,"90","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-02",,"90","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-03",,"91","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-04",,"90","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-05",,"89","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-06",,,"73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-07",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-08",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-09",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-10",,"90","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-11",,"90","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-12",,"89","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-13",,"88","67"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-14",,"89","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-15",,"89","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-16",,"90","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-17",,"92","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-18",,"90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-19",,"91","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-20",,"92","68"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-21",,,"69"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-22",,"92","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-23",,"90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-24",,"91",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-25",,"88","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-26",,"90","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-27",,"90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-28",,"90","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-29",,"89","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-30",,,"72"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-01-31","0.12","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-01","0.20","88","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-02","0.00","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-03","0.08",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-04","0.00",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-05","0.02",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-06","0.00","91","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-07",,"89","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-08",,"91","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-09",,"89","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-10",,"90","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-11",,"90","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-12",,"90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-13",,"89","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-14",,"89","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-15",,"90","70"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-16",,"89","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-17",,"90","70"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-18",,,"70"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-19",,"93","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-20",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-21",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-22",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-23",,"92","70"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-24",,"94","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-25",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-26",,"93","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-27",,"92","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-02-28",,"92","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-01","0.00","94",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-02","0.00","94","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-03",,"93",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-04",,,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-05",,"96","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-06",,"94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-07",,"94","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-08",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-09",,"94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-10",,"94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-11",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-12",,"94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-13",,"93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-14",,"95","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-15",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-16",,"92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-17",,"93",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-18","0.02","94","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-19","0.00","94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-20",,"93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-21","0.02","95","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-22","0.00","97","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-23",,"96","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-24",,"94","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-25",,,"77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-26",,"96",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-27","0.12",,"77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-28","0.00","98","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-29",,"95","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-30",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2023-03-31","0.00","95","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-01",,"98","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-02","0.00","94","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-03",,"94",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-04",,"95",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-05",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-06",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-07",,"95","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-08",,"94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-09",,"94",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-10","0.00","94","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-11","0.02","93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-12","0.00","93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-13",,"95","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-14",,"94","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-15",,"96","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-16",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-17",,"95","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-18",,"95","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-19",,"96","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-20",,"95",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-21","0.24","95","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-22","0.00",,"80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-23",,"97","81"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-24",,"96","81"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-25",,"96","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-26",,"94",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-27",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-28",,"92",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-29",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-04-30",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-01",,"91",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-02","0.47","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-03","0.08","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-04","0.00","92","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-05",,"94","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-06",,"91",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-07","0.20","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-08","0.00",,"79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-09",,"94",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-10",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-11",,"93",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-12",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-13","0.98","91","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-14","0.31","92","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-15","0.01","92","82"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-16","0.00",,"81"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-17",,"96","81"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-18","0.00","95","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-19","0.00","94",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-20","0.03",,"80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-21","0.00","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-22","0.04","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-23","0.59","93","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-24","0.00",,"78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-25","0.59","92","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-26","0.12","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-27","0.00",,"78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-28",,"93","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-29",,"94","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-30",,"94","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-05-31",,"94",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-01",,"93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-02",,,"79"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-03","0.00","94",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-04","0.04","94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-05","0.00","94",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-06","0.35","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-07","0.08","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-08","0.43","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-09","0.12","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-10","0.02",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-11","0.00","93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-12","0.24","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-13","2.05",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-14","0.00",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-15",,"93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-16",,"93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-17",,"91",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-18",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-19",,,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-20",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-21","0.00","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-22",,,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-23",,"92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-24",,"93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-25",,"92",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-26","0.43","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-27","0.16","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-28","0.75",,"73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-29","0.03","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-06-30","0.02",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-01","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-02","0.04","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-03","0.28","91","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-04","1.18",,
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-05","1.46",,"73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-06","1.30","86","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-07","0.51","86","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-08","0.20",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-09","0.02","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-10","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-11",,"91",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-12",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-13","0.00","92","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-14","0.04",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-15","0.24","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-16","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-17",,"91","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-18","0.01","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-19","0.35","88","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-20","0.20",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-21","0.00","90","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-22",,,"78"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-23","0.08","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-24","0.91","89","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2023-07-25","0.08",,"74"
